customer_tweet_id,customer_text,brand_tweet_id,brand_reply,created_at
419821,I keep receiving notifications in my mobile for things I haven’t ordered and neither in my orders. Please investigate [URL],419820,Sorry about that. Kindly get in touch with us here: [URL] and we’ll be glad to help you. ^NS,Tue Oct 10 06:13:01 +0000 2017
419822,kndly help no option to contact supprt team.,419823,That's strange!Could you please tell us if you are receiving any error while using the link given by 'KA' to contact us.^SF,Sat Oct 14 11:01:30 +0000 2017
419824,Sir link provided by u go to my order list only nothng else,419825,"That's odd. Let me help you, please fill in your details here: [URL] and we'll get in touch with you. ^JC",Mon Oct 16 08:38:00 +0000 2017
419826,i have filled the details kindly help me with my return is more than 15 days to raise a request for return.,419827,An email has already been sent with a reply. Kindly check it from the link shared here: [URL] ^HR,Mon Oct 23 05:14:24 +0000 2017
419831,And u think I did not try this. There is no way to proceed further in this link. I need an exec to call me. I can DM my number if required.,419833,You may request an immediate call from us using the link shared. Do you see any error while accessing the link? ^HK,Tue Oct 10 06:35:03 +0000 2017
419834,No you cannot. There is no option to do that. You guys are unbelievable.,419835,"Choose Reason &gt; Choose Issue &gt; Choose the mode of contact phone, e-mail or chat. (2/2) ^GK",Tue Oct 10 07:17:55 +0000 2017
419839,need help in updating a shipping address. Order has not been shipped yet address needs to be changed to billing address. #urgent,419837,from the link here: [URL] to assist you further. (2/2)^HR,Tue Oct 10 06:12:00 +0000 2017
419838,Already contacted and I was refused. The order was not shipped but they said address can't be changes if it's diff pin code. #fail,419840,Please share your details from the link here: [URL] and we will assist accordingly. ^HR,Tue Oct 10 06:27:06 +0000 2017
419843,#4__credit_card__ after several calls and confirmation mails from cust care represent order has been cancelled 1/2,419842,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Tue Oct 10 06:11:00 +0000 2017
419848,The same defective item order was resent to me as replacemnt.Is thr any Quality contrl at Amazon Order no.408-2904446-2943566,419847,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to the public. ^AK 2/2",Tue Oct 10 06:10:24 +0000 2017
419853,"I can't accept it. You guys have confirmed through mail, not jus once but through 3 mails, that you received the payment. It's you glitch",419854,able to reinstate it anymore. If needed kindly place the order again so that we can ensure smooth passage. 2/2 ^AB,Tue Oct 10 06:31:53 +0000 2017
419856,Donno is it human are machine replying to this tweet. I'm asking y did you cancel my order.@115850 if it's a glitch u suld take rspibility,419857,I'm afraid we can't view your order details from Twitter. You should have received an email about the same. ^HA,Tue Oct 10 09:45:30 +0000 2017
419858,"So y y @AmazonHelp is in Twitter, without been able to see my order. And how you were replying till now. Go through all tweets above n reply",419859,reason. Kindly check your registered email address for the same. ^SA 2/2,Tue Oct 10 10:10:00 +0000 2017
419861,"Vin very simple language, y did you cancel my order, even after a sucessful payment(confirmed by your repretative through mail)",419862,Anytime an order can't be fulfilled an e-mail is sent out to your registered e-mail. You can check with the same. ^CB,Tue Oct 10 10:28:29 +0000 2017
419863,"You have sent order cancellation mail after 48hours, how you are justifying that?",419865,We apologize for the lag. I'll be sharing this issue with my team internally to work on. ^CB,Tue Oct 10 10:47:00 +0000 2017
419864,"Yes, but I confirmed over cust care that the order is confirmed and I have even got a mail from them.",419867,Request you to reorder the package. Request your understanding this regard. (2/2) ^GK,Tue Oct 10 10:56:53 +0000 2017
419869,"Then give me the product at the same price, as that order.",419870,"I'm afraid, we do not have a price match policy. However, I'll surely forward this as feedback. ^SA",Tue Oct 10 11:36:35 +0000 2017
419875,It has now almost been a MONTH since my order was shipped. Last hit in tracker 2 weeks ago. Where is it???,419873,"Hi, sorry to hear that, when is the delivery estimate on your order? ^AS",Tue Oct 10 06:09:00 +0000 2017
419874,"Was 28 Sept, then updated to today. BUT from the tracking info I doubt it will be here... Should I DM the tracking or order number?",419876,We can't look into the orders here but if you contact us here: [URL] we'll help ^AS,Tue Oct 10 06:16:58 +0000 2017
419877,"Okay thanks. Had a look there. I'll wait until tomorrow, since by then the 'come back for more options' should be available.",419878,"Please do, and please keep us posted on this delivery and whether it arrives today. Thanks! ^NV",Tue Oct 10 06:22:53 +0000 2017
419881,ORDER # 403-4913333-0104344,419879,Please don’t provide your order details as its personal information. Our Twitter page is visible to public.(2/2)^RS,Tue Oct 10 06:08:03 +0000 2017
419880,Have not received any response till now from your busy team...@115850 @115850,419882,Appreciate your patience and understanding. (2/2) ^VM,Tue Oct 10 07:39:00 +0000 2017
419887,+919910573161,419889,link above. Please don’t provide your order/account details as our Twitter page is visible to the public. [2/2] ^NS,Tue Oct 10 06:27:33 +0000 2017
419893,I go through that all the time. So unhelpful. I want to make an official complaint.,419895,Did you ask them for the head office details when you were onto them at anytime? ^PK,Tue Oct 10 09:54:26 +0000 2017
419896,I've asked every time I've complained. Never get given it.,419897,My team would like to personally look into this. Fill out the form here:[URL] and we will reach out! ^SA,Wed Oct 11 20:47:00 +0000 2017
419899,Marqué livré mais jamais reçu,419901,Avez-vous contacté notre SAV par rapport à cet incident ?^AR,Tue Oct 10 10:46:29 +0000 2017
419902,"Oui, ils disent de contacter TNT qui ne répond pas",419903,Est-ce qu'une enquête à été ouverte auprès du transporteur par notre SAV ou non ?^AR,Tue Oct 10 11:09:00 +0000 2017
419904,Non c’est ce que j’aimerais svp,419905,"je vous comprends, je vous prie de le demander directement à notre SAV afin que l'on puisse investiguer à ce sujet. ^AR",Tue Oct 10 11:48:04 +0000 2017
419906,Quel numéro svp ?,419907,Vous pouvez joindre notre service client via ce lien: [URL] ^BR,Tue Oct 10 12:01:03 +0000 2017
420006,Received duplicate(Chinese copy).Order No: 403-0381372-6653157 [URL],420005,Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^AG,Tue Oct 10 06:29:00 +0000 2017
420008,I was shocked after receiving this fake order. Kindly checki the delivery time and complaint time too. [URL],420009,Sorry about that. Could you let us know if you've shared your details via link mentioned earlier? ^AK,Tue Oct 10 07:14:00 +0000 2017
420010,Yes Already did Kindly check,420011,We've received your details and we'll reach out to you soon. ^GK,Tue Oct 10 08:55:24 +0000 2017
420012,You are requested to take an immediate action.,420013,We are working on it and we will reach out to you soon. ^GK,Tue Oct 10 09:40:32 +0000 2017
420015,Hi ordered white color but recieved black? Can you despatch white and take back black? [URL],420017,It is a matter of concern. Please return the wrong product here: [URL] for the best available options! ^HR,Tue Oct 10 10:52:33 +0000 2017
420021,So despite telling me it would arrive by Prime on Saturday there was no chance of that happening. They haven't even tried to deliver it!!!,420019,"Sorry to hear that, were you given a reason for the delay? ^AS",Tue Oct 10 06:27:00 +0000 2017
420020,"No reason at all, and tracking hasn't been updated but now appears it was dispatched using Royal Mail not Prime delivery [URL]",420022,"As we're unable to view your account via Twitter, pls contact here:[URL] so we can look into this.^KM",Tue Oct 10 08:34:25 +0000 2017
420039,where's my order? 026-5974794-2685140,420037,Is there tracking available?: [URL] ^PK,Tue Oct 10 06:24:30 +0000 2017
420038,Sorry for some reason I didn't get a notification. I've spoken with someone online and sorted it thank you.,420040,Thank you for letting us know. Let us know if you need anything else. ^CE,Tue Oct 10 20:19:31 +0000 2017
420042,How much more time will you will taking to come up with a solution ?,420043,I understand you're concerned regarding the order. We're working on it and will get back to you soon. ^AP,Tue Oct 10 07:37:27 +0000 2017
420044,Till yet received no status from your side.. better to switch to some other option rather than #false and #cheatingcompany @115850,420045,An email has already been sent with a reply. Kindly check it from the link shared here: [URL] ^HR,Tue Oct 10 12:30:51 +0000 2017
420047,Just getting d updates that we r working on d issue but till yet no confirmation been given that i will get my order.. R u playing with me?,420048,We will keep you posted on it. Please revert to the emails for further insight on it. ^RW,Wed Oct 11 04:33:00 +0000 2017
420050,Can you please tell me when i am going to receive my order ?? Pls be straightforward .. dont loop me in ur words...,420051,We're right on it! Be assured we will get the package delivered at the earliest.^MN,Wed Oct 11 05:37:37 +0000 2017
420053,"hi, I have shared my details via link! please resolve this at the earliest!!",420055,"Akanksha, if you've shared the details, we'll reach out to you soon. Appreciate your patience. ^MS",Wed Oct 11 18:29:52 +0000 2017
420058,"ich warte seit dem 4.10 auf eine Lieferung. Am 8.10 wurde sie durch einen Mitarbeiter verschoben, wann bekomme ich mein Paket?",420057,"Unser Kundenservice prüft gerne, was da los ist. Melde dich bitte hier, damit dem nachgehen können: [URL] ^UK",Tue Oct 10 06:24:00 +0000 2017
420060,Fraud made my AMAZON and Cut my Money without any Reason. Product not delivered and Money also not refund back,420059,We've answered your query here: [URL] Kindly refer. ^ST,Tue Oct 10 06:24:00 +0000 2017
420062,Oh great. I'll wait till November for making a new purchases.,420061,Sorry for the inconvenience. I'll be sure to pass your comments as feedback to our concerned team for review. ^GS,Tue Oct 10 06:22:59 +0000 2017
420064,DM @AmazonHelp I bought Amazon echo dot wich included 1yr prime subscptin on Oct 3. On Oct 9 my prime membership exprd.it didn't get renwd.,420063,Sorry about that. Kindly wait until the product is shipped for the prime membership to be renewed. ^NS,Tue Oct 10 05:59:29 +0000 2017
420069,Yes i called lots of time but i got stupid answers each and every time,420071,Sorry if you feel that way. I’d like to help you; please fill this form: [URL] and I’ll contact you soon.^SC,Sat Nov 04 10:06:52 +0000 2017
